date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:32	4983/4983	---M--	200	added ('OK')	image/jpeg	etag:%221377-58047ce488701%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-03.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-03.jpg	(from http://dreamguys.co.in/preclinic/template/blog-details.html)
21:14:32	8982/8982	---M--	200	added ('OK')	image/jpeg	etag:%222316-58047ce4d0b4c%22	http://dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-04.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/blog/blog-thumb-04.jpg	(from http://dreamguys.co.in/preclinic/template/blog-details.html)
21:14:32	1496/1496	---M-Z	200	added ('OK')	text/css	etag:%225d8-580479a1f085c-gzip%22	http://dreamguys.co.in/preclinic/template/assets/css/tagsinput.css	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/css/tagsinput.css	(from http://dreamguys.co.in/preclinic/template/add-blog.html)
21:14:33	976/976	---M--	200	added ('OK')	image/jpeg	etag:%223d0-58047cda57848%22	http://dreamguys.co.in/preclinic/template/assets/img/placeholder-thumb.jpg	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/img/placeholder-thumb.jpg	(from http://dreamguys.co.in/preclinic/template/add-blog.html)
21:14:33	22489/22489	---M-Z	200	added ('OK')	application/javascript	etag:%2257d9-580479fea3d60-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/tagsinput.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/tagsinput.js	(from http://dreamguys.co.in/preclinic/template/add-blog.html)
21:14:33	36959/36959	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:44:34%20GMT	http://dreamguys.co.in/preclinic/template/add-asset.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-asset.html	(from http://dreamguys.co.in/preclinic/template/assets.html)
21:14:34	24057/24057	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:44:34%20GMT	http://dreamguys.co.in/preclinic/template/edit-asset.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-asset.html	(from http://dreamguys.co.in/preclinic/template/assets.html)
21:14:35	15714/15714	---M-Z	200	added ('OK')	text/css	etag:%223d62-58047999cceea-gzip%22	http://dreamguys.co.in/preclinic/template/assets/css/fullcalendar.min.css	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/css/fullcalendar.min.css	(from http://dreamguys.co.in/preclinic/template/form-vertical.html)
21:14:39	101912/101912	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2015:44:36%20GMT	http://dreamguys.co.in/preclinic/template/assets/js/jquery-ui.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/jquery-ui.min.js	(from http://dreamguys.co.in/preclinic/template/calendar.html)
21:14:41	9071/9071	---M-Z	200	added ('OK')	application/javascript	etag:%22236f-580479fa7f61f-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/jquery.fullcalendar.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/jquery.fullcalendar.js	(from http://dreamguys.co.in/preclinic/template/calendar.html)
21:14:44	20458/20458	---M-Z	200	added ('OK')	text/css	etag:%224fea-58047a5281a25-gzip%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css	(from http://dreamguys.co.in/preclinic/template/gallery.html)
21:14:44	211321/211321	---M-Z	200	added ('OK')	application/javascript	etag:%2233979-580479f586c5a-gzip%22	http://dreamguys.co.in/preclinic/template/assets/js/fullcalendar.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/js/fullcalendar.min.js	(from http://dreamguys.co.in/preclinic/template/calendar.html)
21:14:45	49594/49594	---M-Z	200	added ('OK')	application/javascript	etag:%22c1ba-58047a5c76bec-gzip%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/js/lightgallery-all.min.js	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/js/lightgallery-all.min.js	(from http://dreamguys.co.in/preclinic/template/gallery.html)
21:14:46	11685/11685	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:44:46%20GMT	http://dreamguys.co.in/preclinic/template/add-role.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-role.html	(from http://dreamguys.co.in/preclinic/template/roles-permissions.html)
21:14:47	11648/11648	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:44:47%20GMT	http://dreamguys.co.in/preclinic/template/edit-role.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-role.html	(from http://dreamguys.co.in/preclinic/template/roles-permissions.html)
21:14:48	11200/11200	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:44:47%20GMT	http://dreamguys.co.in/preclinic/template/add-leave-type.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/add-leave-type.html	(from http://dreamguys.co.in/preclinic/template/leave-type.html)
21:14:48	11223/11223	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2015:44:49%20GMT	http://dreamguys.co.in/preclinic/template/edit-leave-type.html	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/edit-leave-type.html	(from http://dreamguys.co.in/preclinic/template/leave-type.html)
21:14:50	16570/16570	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240ba-58047a8537c69%22	http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote.eot?e557617934c52ea068954af79ed7c221	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote4c4d.eot	(from http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.css)
21:14:51	16570/16570	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240ba-58047a8537c69%22	http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote.eot?	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernoted41d.eot	(from http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.css)
21:14:51	10184/10184	---M--	200	added ('OK')	application/x-font-woff	etag:%2227c8-58047a86546cc%22	http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote.woff?e557617934c52ea068954af79ed7c221	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote4c4d.woff	(from http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.css)
21:14:52	16384/16384	---M--	200	added ('OK')	application/x-font-ttf	etag:%224000-58047a8553d95%22	http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote.ttf?e557617934c52ea068954af79ed7c221	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/font/summernote4c4d.ttf	(from http://dreamguys.co.in/preclinic/template/assets/plugins/summernote/dist/summernote-bs4.css)
21:14:52	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-58047a5598d26%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lg.eot?n1z373	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lgd641.eot	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:53	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-58047a5598d26%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lg.eot?	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lgd41d.eot	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:56	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f28-58047a567e89d%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lg.ttf?n1z373	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lgd641.ttf	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:56	3956/3956	---M--	200	added ('OK')	application/x-font-woff	etag:%22f74-58047a572e904%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lg.woff?n1z373	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lgd641.woff	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:56	8855/8855	---M--	200	added ('OK')	image/svg+xml	etag:%222297-58047a55c8e9d%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lg.svg?n1z373	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/fonts/lgd641.svg	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:56	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-58047a59af5fb%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/vimeo-play.png	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/vimeo-play.png	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:56	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-58047a58c6ba6%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/video-play.png	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/video-play.png	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:57	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-58047a59aee5a%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/youtube-play.png	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/youtube-play.png	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
21:14:57	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-58047a58c6f90%22	http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/loading.gif	F:/SEMESTER%204/CS3022%20-%20Software%20Engineering/Medicare/medicare/dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/img/loading.gif	(from http://dreamguys.co.in/preclinic/template/assets/plugins/light-gallery/css/lightgallery.min.css)
